symbol,market,period_end,asof_ts,revenue,operating_income,net_income,free_cash_flow,total_assets,total_equity,total_debt,shares_out,eps,source
SBUX,us,2017-10-01,2018-11-16T00:00:00,22386800000.0,,2884700000.0,2654900000.0,,5450100000.0,3932600000.0,1431600000.0,1.97,sec_edgar:companyfacts
SBUX,us,2017-12-31,2018-11-16T00:00:00,6073700000.0,,2250200000.0,1404700000.0,,5752100000.0,4916400000.0,1407600000.0,1.57,sec_edgar:companyfacts
SBUX,us,2018-04-01,2018-11-16T00:00:00,6031800000.0,,2910300000.0,1391800000.0,,4711200000.0,6534800000.0,1382400000.0,2.05,sec_edgar:companyfacts
SBUX,us,2018-07-01,2018-07-31T00:00:00,18415900000.0,,3762800000.0,2096600000.0,,3990700000.0,6798900000.0,1366300000.0,2.67,sec_edgar:companyfacts
SBUX,us,2018-09-30,2018-11-16T00:00:00,24719500000.0,,4518300000.0,9961400000.0,,1169500000.0,9440100000.0,1309100000.0,3.24,sec_edgar:companyfacts
SBUX,us,2018-12-30,2019-01-29T00:00:00,6632700000.0,,760600000.0,1947600000.0,,-2884900000.0,9130700000.0,1243300000.0,0.61,sec_edgar:companyfacts
SBUX,us,2019-03-31,2019-04-30T00:00:00,12938700000.0,,1423600000.0,1923800000.0,,-5036900000.0,9216500000.0,1210000000.0,1.14,sec_edgar:companyfacts
SBUX,us,2019-06-30,2019-07-30T00:00:00,19761600000.0,,2796400000.0,2658100000.0,,-4320600000.0,11159100000.0,1206500000.0,2.25,sec_edgar:companyfacts
SBUX,us,2019-09-29,2019-11-15T00:00:00,26508600000.0,,3599200000.0,3240400000.0,,-6232200000.0,11167000000.0,1184600000.0,2.92,sec_edgar:companyfacts
SBUX,us,2019-12-29,2020-01-28T00:00:00,7097100000.0,,885700000.0,1441800000.0,,-6759900000.0,11649800000.0,,0.74,sec_edgar:companyfacts
SBUX,us,2020-03-29,2020-04-28T00:00:00,13092800000.0,,1214100000.0,-283500000.0,,-7530100000.0,14015200000.0,,1.02,sec_edgar:companyfacts
SBUX,us,2020-06-28,2020-07-28T00:00:00,17314900000.0,,535700000.0,-1031300000.0,,-8621600000.0,16831700000.0,,0.45,sec_edgar:companyfacts
SBUX,us,2020-09-27,2020-11-12T00:00:00,23518000000.0,,928300000.0,114200000.0,,-7805100000.0,16348300000.0,1173300000.0,0.79,sec_edgar:companyfacts
SBUX,us,2020-12-27,2021-01-26T00:00:00,6749400000.0,,622200000.0,1511500000.0,,-7909700000.0,15916100000.0,,0.53,sec_edgar:companyfacts
SBUX,us,2021-03-28,2021-04-27T00:00:00,13417500000.0,,1281600000.0,2071600000.0,,-7654000000.0,14648600000.0,,1.08,sec_edgar:companyfacts
SBUX,us,2021-06-27,2021-07-27T00:00:00,20913900000.0,,2434900000.0,3482700000.0,,-6800800000.0,14618100000.0,,2.06,sec_edgar:companyfacts
SBUX,us,2021-10-03,2021-11-19T00:00:00,29060600000.0,,4199300000.0,4519100000.0,,-5321200000.0,14615800000.0,1180000000.0,3.54,sec_edgar:companyfacts
SBUX,us,2022-01-02,2022-02-01T00:00:00,8050400000.0,,815900000.0,1454100000.0,,-8457200000.0,14785600000.0,,0.69,sec_edgar:companyfacts
SBUX,us,2022-04-03,2022-05-03T00:00:00,15686000000.0,,1490400000.0,1160900000.0,,-8768000000.0,16013000000.0,,1.28,sec_edgar:companyfacts
SBUX,us,2022-07-03,2022-08-02T00:00:00,23836100000.0,,2403300000.0,2002200000.0,,-8666500000.0,15129900000.0,,2.07,sec_edgar:companyfacts
SBUX,us,2022-10-02,2022-11-18T00:00:00,32250300000.0,,3281600000.0,2556000000.0,,-8706600000.0,15043900000.0,1147900000.0,2.83,sec_edgar:companyfacts
SBUX,us,2023-01-01,2023-02-02T00:00:00,8713900000.0,,855200000.0,1076400000.0,,-8673800000.0,14926000000.0,,0.74,sec_edgar:companyfacts
SBUX,us,2023-04-02,2023-05-02T00:00:00,17433800000.0,,1763600000.0,1358800000.0,,-8506900000.0,15486300000.0,,1.53,sec_edgar:companyfacts
SBUX,us,2023-07-02,2023-08-01T00:00:00,26602000000.0,,2905200000.0,2429600000.0,,-8348600000.0,15414800000.0,,2.52,sec_edgar:companyfacts
SBUX,us,2023-10-01,2023-11-17T00:00:00,35975600000.0,,4124500000.0,3675100000.0,,-7994800000.0,15399700000.0,1142600000.0,3.58,sec_edgar:companyfacts
SBUX,us,2023-12-31,2024-01-30T00:00:00,9425300000.0,,1024400000.0,1788000000.0,,-8616000000.0,15015100000.0,,0.9,sec_edgar:companyfacts
SBUX,us,2024-03-31,2024-04-30T00:00:00,17988300000.0,,1796800000.0,1634900000.0,,-8449400000.0,15589600000.0,,1.58,sec_edgar:companyfacts
SBUX,us,2024-06-30,2024-07-30T00:00:00,27102300000.0,,2851700000.0,2580700000.0,,-7945400000.0,15574500000.0,,2.51,sec_edgar:companyfacts
SBUX,us,2024-09-29,2024-11-20T00:00:00,36176200000.0,,3760900000.0,3318100000.0,,-7448900000.0,15568400000.0,1133500000.0,3.31,sec_edgar:companyfacts
SBUX,us,2024-12-29,2025-01-28T00:00:00,9397800000.0,,780800000.0,1379100000.0,,-7471700000.0,15561400000.0,,0.69,sec_edgar:companyfacts
SBUX,us,2025-03-30,2025-04-29T00:00:00,18159400000.0,,1165000000.0,1081900000.0,,-7622500000.0,15571800000.0,,1.02,sec_edgar:companyfacts
SBUX,us,2025-06-29,2025-07-29T00:00:00,27615400000.0,,1723200000.0,1516200000.0,,-7686000000.0,17319100000.0,,1.51,sec_edgar:companyfacts
SBUX,us,2025-09-28,2025-11-14T00:00:00,37184400000.0,,1856400000.0,2442000000.0,,-8096600000.0,16074800000.0,1136900000.0,1.63,sec_edgar:companyfacts
SBUX,us,2025-12-28,2026-01-28T00:00:00,9915100000.0,,293300000.0,1274000000.0,,-8388700000.0,16080400000.0,,0.26,sec_edgar:companyfacts
SBUX,us,2026-03-29,2026-04-28T00:00:00,19446600000.0,,804200000.0,1365800000.0,,-8465100000.0,15081900000.0,,0.7,sec_edgar:companyfacts
SCHW,us,2006-12-31,2010-02-25T00:00:00,,,,,,5008000000.0,,,,sec_edgar:companyfacts
SCHW,us,2007-12-31,2010-02-25T00:00:00,4994000000.0,,2407000000.0,1578000000.0,,3732000000.0,,,1.96,sec_edgar:companyfacts
SCHW,us,2008-06-30,2009-08-06T00:00:00,2615000000.0,,600000000.0,-305000000.0,,,,,0.52,sec_edgar:companyfacts
SCHW,us,2008-09-30,2009-11-05T00:00:00,3866000000.0,,904000000.0,-840000000.0,,,,,0.78,sec_edgar:companyfacts
SCHW,us,2008-12-31,2010-02-25T00:00:00,5150000000.0,,1212000000.0,-186000000.0,,4061000000.0,883000000.0,,1.05,sec_edgar:companyfacts
SCHW,us,2009-03-31,2010-05-07T00:00:00,1111000000.0,,218000000.0,127000000.0,,,,,0.19,sec_edgar:companyfacts
SCHW,us,2009-06-30,2009-08-06T00:00:00,2196000000.0,,423000000.0,1037000000.0,,4614000000.0,1560000000.0,,0.36,sec_edgar:companyfacts
SCHW,us,2009-09-30,2009-11-05T00:00:00,3207000000.0,,623000000.0,592000000.0,,4903000000.0,1516000000.0,,0.54,sec_edgar:companyfacts
SCHW,us,2009-12-31,2010-02-25T00:00:00,4193000000.0,,787000000.0,1297000000.0,,5073000000.0,1512000000.0,,0.68,sec_edgar:companyfacts
SCHW,us,2010-03-31,2010-05-07T00:00:00,978000000.0,,6000000.0,-618000000.0,,5671000000.0,1309000000.0,,,sec_edgar:companyfacts
SCHW,us,2010-06-30,2010-08-13T00:00:00,2058000000.0,,211000000.0,222000000.0,,5879000000.0,1308000000.0,,0.18,sec_edgar:companyfacts
SCHW,us,2010-09-30,2010-11-08T00:00:00,3121000000.0,,335000000.0,360000000.0,,6035000000.0,2008000000.0,,0.28,sec_edgar:companyfacts
SCHW,us,2010-12-31,2011-02-25T00:00:00,4248000000.0,,454000000.0,-138000000.0,,6226000000.0,2006000000.0,,0.38,sec_edgar:companyfacts
SCHW,us,2011-03-31,2011-05-06T00:00:00,1207000000.0,,243000000.0,1265000000.0,,6487000000.0,2005000000.0,,0.2,sec_edgar:companyfacts
SCHW,us,2011-06-30,2011-08-05T00:00:00,2397000000.0,,481000000.0,1841000000.0,,6734000000.0,2004000000.0,,0.4,sec_edgar:companyfacts
SCHW,us,2011-09-30,2011-11-07T00:00:00,3578000000.0,,701000000.0,1875000000.0,,7655000000.0,2002000000.0,,0.57,sec_edgar:companyfacts
SCHW,us,2011-12-31,2012-02-24T00:00:00,4691000000.0,,864000000.0,2284000000.0,,7714000000.0,2001000000.0,,0.7,sec_edgar:companyfacts
SCHW,us,2012-03-31,2012-05-07T00:00:00,1189000000.0,,195000000.0,56000000.0,,8337000000.0,2000000000.0,,0.15,sec_edgar:companyfacts
SCHW,us,2012-06-30,2012-08-06T00:00:00,2472000000.0,,470000000.0,-308000000.0,,9110000000.0,1999000000.0,,0.36,sec_edgar:companyfacts
SCHW,us,2012-09-30,2012-11-06T00:00:00,3668000000.0,,717000000.0,266000000.0,,9465000000.0,1776000000.0,,0.54,sec_edgar:companyfacts
SCHW,us,2012-12-31,2013-02-22T00:00:00,4883000000.0,,928000000.0,1118000000.0,,9589000000.0,1632000000.0,,0.69,sec_edgar:companyfacts
SCHW,us,2013-03-31,2013-05-07T00:00:00,1290000000.0,,206000000.0,-417000000.0,,9776000000.0,1631000000.0,,0.15,sec_edgar:companyfacts
SCHW,us,2013-06-30,2013-08-06T00:00:00,2627000000.0,,462000000.0,53000000.0,,9720000000.0,1630000000.0,,0.33,sec_edgar:companyfacts
SCHW,us,2013-09-30,2013-11-06T00:00:00,4000000000.0,,752000000.0,,,10053000000.0,,,0.55,sec_edgar:companyfacts
SCHW,us,2013-12-31,2014-02-24T00:00:00,5435000000.0,,1071000000.0,,,10381000000.0,,,0.78,sec_edgar:companyfacts
SCHW,us,2014-03-31,2014-05-07T00:00:00,1478000000.0,,326000000.0,,,10815000000.0,,,0.24,sec_edgar:companyfacts
SCHW,us,2014-06-30,2014-08-07T00:00:00,2956000000.0,,650000000.0,,,11170000000.0,,,0.47,sec_edgar:companyfacts
SCHW,us,2014-09-30,2014-11-06T00:00:00,4507000000.0,,971000000.0,,,11473000000.0,,,0.7,sec_edgar:companyfacts
SCHW,us,2014-12-31,2015-02-23T00:00:00,6058000000.0,,1321000000.0,,,11803000000.0,,,0.95,sec_edgar:companyfacts
SCHW,us,2015-03-31,2015-05-07T00:00:00,1526000000.0,,302000000.0,,,12158000000.0,,,0.22,sec_edgar:companyfacts
SCHW,us,2015-06-30,2015-08-06T00:00:00,3092000000.0,,655000000.0,,,12423000000.0,,,0.47,sec_edgar:companyfacts
SCHW,us,2015-09-30,2015-11-05T00:00:00,4689000000.0,,1031000000.0,,,13196000000.0,,,0.74,sec_edgar:companyfacts
SCHW,us,2015-12-31,2016-02-24T00:00:00,6380000000.0,,1447000000.0,,,13402000000.0,,,1.03,sec_edgar:companyfacts
SCHW,us,2016-03-31,2016-05-06T00:00:00,1764000000.0,,412000000.0,,,14513000000.0,800000000.0,,0.29,sec_edgar:companyfacts
SCHW,us,2016-06-30,2016-08-05T00:00:00,3592000000.0,,864000000.0,,,14990000000.0,5000000000.0,,0.6,sec_edgar:companyfacts
SCHW,us,2016-09-30,2016-11-07T00:00:00,5506000000.0,,1367000000.0,,,15470000000.0,3001000000.0,,0.95,sec_edgar:companyfacts
SCHW,us,2016-12-31,2019-02-22T00:00:00,7478000000.0,,1889000000.0,3257000000.0,,16421000000.0,0.0,,1.31,sec_edgar:companyfacts
SCHW,us,2017-03-31,2017-05-08T00:00:00,2081000000.0,,564000000.0,,,16982000000.0,600000000.0,,0.39,sec_edgar:companyfacts
SCHW,us,2017-06-30,2017-08-07T00:00:00,4211000000.0,,1139000000.0,,,17489000000.0,300000000.0,,0.78,sec_edgar:companyfacts
SCHW,us,2017-09-30,2018-11-07T00:00:00,6376000000.0,,1757000000.0,2184000000.0,,18027000000.0,5000000000.0,,1.21,sec_edgar:companyfacts
SCHW,us,2017-12-31,2019-02-22T00:00:00,8618000000.0,,2354000000.0,-1239000000.0,,18525000000.0,15000000000.0,,1.61,sec_edgar:companyfacts
SCHW,us,2018-03-31,2019-05-08T00:00:00,2398000000.0,,783000000.0,126000000.0,,19330000000.0,0.0,,0.55,sec_edgar:companyfacts
SCHW,us,2018-06-30,2019-08-07T00:00:00,4884000000.0,,1649000000.0,3127000000.0,,20097000000.0,0.0,,1.14,sec_edgar:companyfacts
SCHW,us,2018-09-30,2018-11-07T00:00:00,7463000000.0,,2572000000.0,4255000000.0,,20834000000.0,0.0,,1.79,sec_edgar:companyfacts
SCHW,us,2018-12-31,2019-02-22T00:00:00,10132000000.0,,3507000000.0,11886000000.0,,20670000000.0,0.0,,2.45,sec_edgar:companyfacts
SCHW,us,2019-03-31,2019-05-08T00:00:00,2723000000.0,,964000000.0,-2734000000.0,,21625000000.0,,,0.69,sec_edgar:companyfacts
SCHW,us,2019-06-30,2019-08-07T00:00:00,5404000000.0,,1901000000.0,-691000000.0,,21320000000.0,,,1.35,sec_edgar:companyfacts
SCHW,us,2019-09-30,2019-11-07T00:00:00,8115000000.0,,2852000000.0,4506000000.0,,21354000000.0,,,2.05,sec_edgar:companyfacts
SCHW,us,2019-12-31,2020-02-26T00:00:00,10721000000.0,,3704000000.0,8617000000.0,,21745000000.0,7430000000.0,,2.67,sec_edgar:companyfacts
SCHW,us,2020-03-31,2020-05-08T00:00:00,2617000000.0,,795000000.0,9962000000.0,,26270000000.0,,,0.58,sec_edgar:companyfacts
SCHW,us,2020-06-30,2020-08-07T00:00:00,5067000000.0,,1466000000.0,-6660000000.0,,30815000000.0,,,1.07,sec_edgar:companyfacts
SCHW,us,2020-09-30,2020-11-09T00:00:00,7515000000.0,,2164000000.0,-6870000000.0,,31331000000.0,,,1.54,sec_edgar:companyfacts
SCHW,us,2020-12-31,2021-02-24T00:00:00,11691000000.0,,3299000000.0,6221000000.0,,56060000000.0,13632000000.0,,2.12,sec_edgar:companyfacts
SCHW,us,2021-03-31,2021-05-07T00:00:00,4715000000.0,,1484000000.0,-4928000000.0,,55594000000.0,20198000000.0,,0.73,sec_edgar:companyfacts
SCHW,us,2021-06-30,2021-08-06T00:00:00,9242000000.0,,2749000000.0,-5761000000.0,,57450000000.0,22208000000.0,,1.32,sec_edgar:companyfacts
SCHW,us,2021-09-30,2021-11-08T00:00:00,13812000000.0,,4275000000.0,-4124000000.0,,57442000000.0,22530000000.0,,2.06,sec_edgar:companyfacts
SCHW,us,2021-12-31,2022-02-24T00:00:00,18520000000.0,,5855000000.0,1202000000.0,,56261000000.0,23769000000.0,,2.83,sec_edgar:companyfacts
SCHW,us,2022-03-31,2022-05-09T00:00:00,4672000000.0,,1402000000.0,2757000000.0,,48098000000.0,4234000000.0,,0.67,sec_edgar:companyfacts
SCHW,us,2022-06-30,2022-08-08T00:00:00,9765000000.0,,3195000000.0,-5427000000.0,,44513000000.0,1350000000.0,,1.54,sec_edgar:companyfacts
SCHW,us,2022-09-30,2022-11-08T00:00:00,15265000000.0,,5215000000.0,3395000000.0,,37041000000.0,500000000.0,,2.53,sec_edgar:companyfacts
SCHW,us,2022-12-31,2023-02-24T00:00:00,20762000000.0,,7183000000.0,1086000000.0,,36608000000.0,17050000000.0,,3.5,sec_edgar:companyfacts
SCHW,us,2023-03-31,2023-05-08T00:00:00,5116000000.0,,1603000000.0,9618000000.0,,36347000000.0,,,0.83,sec_edgar:companyfacts
SCHW,us,2023-06-30,2023-08-08T00:00:00,9772000000.0,,2897000000.0,4163000000.0,,37147000000.0,,,1.48,sec_edgar:companyfacts
SCHW,us,2023-09-30,2023-11-08T00:00:00,14378000000.0,,4022000000.0,-1087000000.0,,37784000000.0,,,2.03,sec_edgar:companyfacts
SCHW,us,2023-12-31,2024-02-23T00:00:00,18837000000.0,,5067000000.0,18887000000.0,,40958000000.0,,,2.54,sec_edgar:companyfacts
SCHW,us,2024-03-31,2024-05-09T00:00:00,4740000000.0,,1362000000.0,-1498000000.0,,42412000000.0,,,0.68,sec_edgar:companyfacts
SCHW,us,2024-06-30,2024-08-08T00:00:00,9430000000.0,,2694000000.0,-5839000000.0,,43953000000.0,,,1.34,sec_edgar:companyfacts
SCHW,us,2024-09-30,2024-11-08T00:00:00,14277000000.0,,4102000000.0,13131000000.0,,47215000000.0,,,2.05,sec_edgar:companyfacts
SCHW,us,2024-12-31,2025-02-26T00:00:00,19606000000.0,,5942000000.0,2050000000.0,,48375000000.0,,,2.99,sec_edgar:companyfacts
SCHW,us,2025-03-31,2025-05-09T00:00:00,5599000000.0,,1909000000.0,6242000000.0,,49511000000.0,,,0.99,sec_edgar:companyfacts
SCHW,us,2025-06-30,2025-08-08T00:00:00,11450000000.0,,4035000000.0,9291000000.0,,49451000000.0,,,2.07,sec_edgar:companyfacts
SCHW,us,2025-09-30,2025-11-07T00:00:00,17585000000.0,,6393000000.0,9684000000.0,,49384000000.0,,,3.33,sec_edgar:companyfacts
SCHW,us,2025-12-31,2026-02-25T00:00:00,23921000000.0,,8852000000.0,8763000000.0,,49425000000.0,,,4.65,sec_edgar:companyfacts
SCHW,us,2026-03-31,2026-05-08T00:00:00,6482000000.0,,2479000000.0,7202000000.0,,49234000000.0,,,1.37,sec_edgar:companyfacts
SO,us,2007-12-31,2010-02-25T00:00:00,15353000000.0,,,-112000000.0,,,,,2.28,sec_edgar:companyfacts
SO,us,2008-06-30,2009-08-27T00:00:00,7898097000.0,,,-572294000.0,,,,,1.0,sec_edgar:companyfacts
SO,us,2008-09-30,2009-11-06T00:00:00,13324596000.0,,,-223986000.0,,,,,2.01,sec_edgar:companyfacts
SO,us,2008-12-31,2010-02-25T00:00:00,17127000000.0,,,-497000000.0,,,953437000.0,,2.25,sec_edgar:companyfacts
SO,us,2009-03-31,2010-05-07T00:00:00,3666307000.0,,,-735081000.0,,,,,0.16,sec_edgar:companyfacts
SO,us,2009-06-30,2009-08-27T00:00:00,7551471000.0,,,-1573344000.0,,,1093217000.0,796051643.0,0.77,sec_edgar:companyfacts
SO,us,2009-09-30,2009-11-06T00:00:00,12232953000.0,,,-819225000.0,,,1064694000.0,800211378.0,1.76,sec_edgar:companyfacts
SO,us,2009-12-31,2010-02-25T00:00:00,15743000000.0,,,-1407000000.0,,,639000000.0,,2.06,sec_edgar:companyfacts
SO,us,2010-03-31,2010-05-07T00:00:00,4157317000.0,,,-315080000.0,,,769967000.0,824535663.0,0.6,sec_edgar:companyfacts
SO,us,2010-06-30,2010-08-06T00:00:00,8364736000.0,,,-520754000.0,,,881638000.0,830705693.0,1.21,sec_edgar:companyfacts
SO,us,2010-09-30,2010-11-05T00:00:00,13684648000.0,,,632789000.0,,,348399000.0,838671173.0,2.19,sec_edgar:companyfacts
SO,us,2010-12-31,2011-02-25T00:00:00,17456000000.0,,,-95000000.0,,,1297000000.0,,2.36,sec_edgar:companyfacts
SO,us,2011-03-31,2011-05-06T00:00:00,4012000000.0,,,-88000000.0,,,1243000000.0,849122723.0,0.49,sec_edgar:companyfacts
SO,us,2011-06-30,2011-08-05T00:00:00,8533000000.0,,,263000000.0,,,857000000.0,857652680.0,1.2,sec_edgar:companyfacts
SO,us,2011-09-30,2011-11-07T00:00:00,13961000000.0,,,1483000000.0,,,137000000.0,861928103.0,2.26,sec_edgar:companyfacts
SO,us,2011-12-31,2012-02-24T00:00:00,17657000000.0,,,1378000000.0,,,859000000.0,,2.55,sec_edgar:companyfacts
SO,us,2012-03-31,2012-05-07T00:00:00,3604000000.0,,,-663000000.0,,,1029000000.0,868690126.0,0.42,sec_edgar:companyfacts
SO,us,2012-06-30,2012-08-06T00:00:00,7785000000.0,,,-599000000.0,,,453000000.0,874796883.0,1.13,sec_edgar:companyfacts
SO,us,2012-09-30,2012-11-07T00:00:00,12834000000.0,,,486000000.0,,,335000000.0,874105516.0,2.23,sec_edgar:companyfacts
SO,us,2012-12-31,2013-08-06T00:00:00,16537000000.0,,,89000000.0,,18297000000.0,825000000.0,,2.67,sec_edgar:companyfacts
SO,us,2013-03-31,2013-05-10T00:00:00,3897000000.0,,,-460000000.0,,,1294000000.0,870390537.0,0.09,sec_edgar:companyfacts
SO,us,2013-06-30,2013-08-06T00:00:00,8143000000.0,,,-650000000.0,,18040000000.0,1587000000.0,873903083.0,0.43,sec_edgar:companyfacts
SO,us,2013-09-30,2013-11-06T00:00:00,13160000000.0,,,433000000.0,,18778000000.0,750000000.0,881740546.0,1.4,sec_edgar:companyfacts
SO,us,2013-12-31,2014-02-27T00:00:00,17087000000.0,,,634000000.0,,19008000000.0,1482000000.0,,1.87,sec_edgar:companyfacts
SO,us,2014-03-31,2014-05-08T00:00:00,4644000000.0,,,-77000000.0,,19070000000.0,598000000.0,890811428.0,0.39,sec_edgar:companyfacts
SO,us,2014-06-30,2015-03-02T00:00:00,9111000000.0,,,,,,,895696608.0,0.68,sec_edgar:companyfacts
SO,us,2014-09-30,2015-03-02T00:00:00,14450000000.0,,,,,,,899812716.0,0.8,sec_edgar:companyfacts
SO,us,2014-12-31,2015-03-02T00:00:00,18467000000.0,,,-162000000.0,,19949000000.0,803000000.0,,2.18,sec_edgar:companyfacts
SO,us,2015-03-31,2016-05-05T00:00:00,4183000000.0,,,-178000000.0,,,,908261371.0,0.56,sec_edgar:companyfacts
SO,us,2015-06-30,2016-08-08T00:00:00,8520000000.0,,,-132000000.0,,,,908424808.0,0.69,sec_edgar:companyfacts
SO,us,2015-09-30,2016-11-04T00:00:00,13921000000.0,,,1598000000.0,,,,908938919.0,1.05,sec_edgar:companyfacts
SO,us,2015-12-31,2016-02-26T00:00:00,17489000000.0,,,600000000.0,,20592000000.0,1376000000.0,,2.59,sec_edgar:companyfacts
SO,us,2016-03-31,2016-05-05T00:00:00,3965000000.0,,,-1007000000.0,,20797000000.0,1195000000.0,918258425.0,0.53,sec_edgar:companyfacts
SO,us,2016-06-30,2016-08-08T00:00:00,8451000000.0,,,-1371000000.0,,22015000000.0,1372000000.0,941598673.0,1.18,sec_edgar:companyfacts
SO,us,2016-09-30,2016-11-04T00:00:00,14715000000.0,,,-990000000.0,,24547000000.0,1670000000.0,979999480.0,2.36,sec_edgar:companyfacts
SO,us,2016-12-31,2017-02-22T00:00:00,19896000000.0,,,-2416000000.0,,24758000000.0,2241000000.0,,2.55,sec_edgar:companyfacts
SO,us,2017-03-31,2019-02-20T00:00:00,5771000000.0,,658000000.0,-591000000.0,,25094000000.0,2818000000.0,994598783.0,0.66,sec_edgar:companyfacts
SO,us,2017-06-30,2019-02-20T00:00:00,11202000000.0,,-1381000000.0,-656000000.0,,23372000000.0,3274000000.0,999474028.0,-0.72,sec_edgar:companyfacts
SO,us,2017-09-30,2019-02-20T00:00:00,17403000000.0,,1069000000.0,11000000.0,,24082000000.0,2579000000.0,1003627691.0,0.35,sec_edgar:companyfacts
SO,us,2017-12-31,2019-02-20T00:00:00,23031000000.0,,496000000.0,-1028000000.0,,24167000000.0,2439000000.0,,0.84,sec_edgar:companyfacts
SO,us,2018-03-31,2019-02-20T00:00:00,6372000000.0,,938000000.0,-272000000.0,,24676000000.0,4271000000.0,1011624620.0,0.92,sec_edgar:companyfacts
SO,us,2018-06-30,2019-02-20T00:00:00,11999000000.0,,-154000000.0,-570000000.0,,23636000000.0,4981000000.0,1014136083.0,0.77,sec_edgar:companyfacts
SO,us,2018-09-30,2019-02-20T00:00:00,18158000000.0,,1164000000.0,-209000000.0,,24877000000.0,2564000000.0,1028888684.0,1.91,sec_edgar:companyfacts
SO,us,2018-12-31,2019-02-20T00:00:00,5337000000.0,,278000000.0,-1056000000.0,,24723000000.0,2915000000.0,,2.17,sec_edgar:companyfacts
SO,us,2019-03-31,2020-02-20T00:00:00,5412000000.0,,2084000000.0,-934000000.0,,,1251000000.0,1040295732.0,1.99,sec_edgar:companyfacts
SO,us,2019-06-30,2020-02-20T00:00:00,10510000000.0,,899000000.0,-971000000.0,,,1398000000.0,1045231646.0,2.84,sec_edgar:companyfacts
SO,us,2019-09-30,2020-02-20T00:00:00,16505000000.0,,1316000000.0,-536000000.0,,,542000000.0,1048733989.0,4.09,sec_edgar:companyfacts
SO,us,2019-12-31,2020-02-20T00:00:00,4914000000.0,,440000000.0,-1774000000.0,,27505000000.0,2055000000.0,,4.5,sec_edgar:companyfacts
SO,us,2020-03-31,2020-04-30T00:00:00,5018000000.0,,,-666000000.0,,,1710000000.0,1055955711.0,0.81,sec_edgar:companyfacts
SO,us,2020-06-30,2021-07-29T00:00:00,9638000000.0,,1480000000.0,-355000000.0,,,1185000000.0,1056130748.0,1.39,sec_edgar:companyfacts
SO,us,2020-09-30,2021-11-04T00:00:00,15258000000.0,,2732000000.0,-145000000.0,,,171000000.0,1056241993.0,2.57,sec_edgar:companyfacts
SO,us,2020-12-31,2021-02-18T00:00:00,20375000000.0,,,-745000000.0,,27972000000.0,609000000.0,,2.93,sec_edgar:companyfacts
SO,us,2021-03-31,2021-04-29T00:00:00,5910000000.0,,,-436000000.0,,,1092000000.0,1058630385.0,1.06,sec_edgar:companyfacts
SO,us,2021-06-30,2021-07-29T00:00:00,11108000000.0,,1508000000.0,-480000000.0,,,1402000000.0,1058825814.0,1.41,sec_edgar:companyfacts
SO,us,2021-09-30,2021-11-04T00:00:00,17346000000.0,,2608000000.0,-141000000.0,,,707000000.0,1059803931.0,2.44,sec_edgar:companyfacts
SO,us,2021-12-31,2022-02-17T00:00:00,23113000000.0,,,-1071000000.0,,27874000000.0,1440000000.0,,2.24,sec_edgar:companyfacts
SO,us,2022-03-31,2022-04-28T00:00:00,6648000000.0,,,173000000.0,,,2330000000.0,1062524675.0,0.97,sec_edgar:companyfacts
SO,us,2022-06-30,2022-07-28T00:00:00,13854000000.0,,2139000000.0,366000000.0,,,2510000000.0,1063001320.0,2.0,sec_edgar:companyfacts
SO,us,2022-09-30,2022-10-27T00:00:00,22232000000.0,,3611000000.0,-485000000.0,,,1398000000.0,1088672828.0,3.36,sec_edgar:companyfacts
SO,us,2022-12-31,2023-02-16T00:00:00,29279000000.0,,,-1621000000.0,,30408000000.0,2609000000.0,,3.26,sec_edgar:companyfacts
SO,us,2023-03-31,2023-04-27T00:00:00,6480000000.0,,,-1006000000.0,,,2554000000.0,1090402540.0,0.79,sec_edgar:companyfacts
SO,us,2023-06-30,2023-08-03T00:00:00,12228000000.0,,,-998000000.0,,,1647000000.0,1090546579.0,1.55,sec_edgar:companyfacts
SO,us,2023-09-30,2023-11-02T00:00:00,19208000000.0,,,-821000000.0,,,1726000000.0,1090619349.0,2.84,sec_edgar:companyfacts
